欠けたトパーズ(武器)	32	0			0	-6	-6	0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたトパーズ(武器)	33	0			0	-8	-8	0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
トパーズ(武器)	34	0			0	-10	-10	0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なトパーズ(武器)	35	0			0	-12	-12	0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なトパーズ(武器)	36	0			0	-14	-14	0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なトパーズ(武器)	37	0			0	-16	-16	0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いトパーズ(武器)	38	0			0	-18	-18	0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のトパーズ(武器)	39	0			0	-20	-20	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アクアマリンの欠片(武器)	40	0			0	3	3	0			0			0			0			0			0			0			0	-1	-1	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたアクアマリン(武器)	41	0			0	5	5	0			0			0			0			0			0			0			0	-2	-2	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたアクアマリン(武器)	42	0			0	7	7	0			0			0			0			0			0			0			0	-3	-3	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたアクアマリン(武器)	43	0			0	9	9	0			0			0			0			0			0			0			0	-4	-4	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アクアマリン(武器)	44	0			0	11	11	0			0			0			0			0			0			0			0	-5	-5	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なアクアマリン(武器)	45	0			0	13	13	0			0			0			0			0			0			0			0	-6	-6	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なアクアマリン(武器)	46	0			0	15	15	0			0			0			0			0			0			0			0	-7	-7	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なアクアマリン(武器)	47	0			0	17	17	0			0			0			0			0			0			0			0	-8	-8	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いアクアマリン(武器)	48	0			0	19	19	0			0			0			0			0			0			0			0	-9	-9	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のアクアマリン(武器)	49	0			0	21	21	0			0			0			0			0			0			0			0	-10	-10	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
エメラルドの欠片(武器)	50	0			0			0			0			0			0			1	1	1	1	-1	-1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたエメラルド(武器)	51	0			0			0			0			0			0			1	2	2	1	-2	-2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたエメラルド(武器)	52	0			0			0			0			0			0			1	3	3	1	-3	-3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたエメラルド(武器)	53	0			0			0			0			0			0			1	4	4	1	-4	-4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
エメラルド(武器)	54	0			0			0			0			0			0			1	5	5	1	-5	-5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なエメラルド(武器)	55	0			0			0			0			0			0			1	6	6	1	-6	-6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なエメラルド(武器)	56	0			0			0			0			0			0			1	7	7	1	-7	-7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なエメラルド(武器)	57	0			0			0			0			0			0			1	8	8	1	-8	-8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いエメラルド(武器)	58	0			0			0			0			0			0			1	9	9	1	-9	-9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のエメラルド(武器)	59	0			0			0			0			0			0			1	10	10	1	-10	-10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アメジストの欠片(武器)	60	0			0	1	1	1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたアメジスト(武器)	61	0			0	2	2	1	16	16	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたアメジスト(武器)	62	0			0	3	3	1	24	24	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたアメジスト(武器)	63	0			0	4	4	1	32	32	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アメジスト(武器)	64	0			0	5	5	1	40	40	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なアメジスト(武器)	65	0			0	6	6	1	48	48	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なアメジスト(武器)	66	0			0	7	7	1	56	56	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なアメジスト(武器)	67	0			0	8	8	1	64	64	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いアメジスト(武器)	68	0			0	9	9	1	72	72	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のアメジスト(武器)	69	0			0	10	10	1	80	80	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
オパールの欠片（武器）	70	0			0			0			0			0			0			0			0			0			0			0			1	30	30	0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたオパール（武器）	71	0			0			0			0			0			0			0			0			0			0			0			1	40	40	0			0			0			0			0			0			0			0			0			0			0			0		
欠けたオパール（武器）	72	0			0			0			0			0			0			0			0			0			0			0			1	50	50	0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたオパール（武器）	73	0			0			0			0			0			0			0			0			0			0			0			1	60	60	0			0			0			0			0			0			0			0			0			0			0			0		
オパール（武器）	74	0			0			0			0			0			0			0			0			0			0			0			1	70	70	0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なオパール（武器）	75	0			0			0			0			0			0			0			0			0			0			0			1	80	80	0			0			0			0			0			0			0			0			0			0			0			0		
良质なオパール（武器）	76	0			0			0			0			0			0			0			0			0			0			0			1	90	90	0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なオパール（武器）	77	0			0			0			0			0			0			0			0			0			0			0			1	100	100	0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いオパール（武器）	78	0			0			0			0			0			0			0			0			0			0			0			1	110	110	0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のオパール（武器）	79	0			0			0			0			0			0			0			0			0			0			0			1	120	120	0			0			0			0			0			0			0			0			0			0			0			0		
砂漠の赤星（武器）	80	0	-15	-5	0			0			0			0			0			1	-1	5	1	-1	5	0			0			0			0			1	-1	0	0			0			0			0			0			0			0			0			0			0			0		
Qパーツ（武器）	90	0	-30	-30	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	30	30	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0		
Ｏパーツ（武器）	91	0	-30	-30	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0	10	10	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0			0			0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0			0			0		
ランクブラッド（武器）	92	0	-20	-20	0	15	15	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
２周年记念?石（武器）	93	0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	5	5	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
スターベリルの欠片(防具)	400	0	-20	-20	0			0	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたスターベリル(防具)	401	0	-24	-24	0			0	12	12	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたスターベリル(防具)	402	0	-28	-28	0			0	14	14	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたスターベリル(防具)	403	0	-32	-32	0			0	16	16	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
スターベリル(防具)	404	0	-36	-36	0			0	18	18	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なスターベリル(防具)	405	0	-40	-40	0			0	20	20	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なスターベリル(防具)	406	0	-44	-44	0			0	22	22	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なスターベリル(防具)	407	0	-48	-48	0			0	24	24	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いスターベリル(防具)	408	0	-52	-52	0			0	26	26	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のスターベリル(防具)	409	0	-56	-56	0			0	28	28	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
ガーネットの欠片(防具)	410	0	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたガーネット(防具)	411	0	13	13	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたガーネット(防具)	412	0	17	17	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたガーネット(防具)	413	0	21	21	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
ガーネット(防具)	414	0	25	25	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なガーネット(防具)	415	0	29	29	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なガーネット(防具)	416	0	33	33	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なガーネット(防具)	417	0	37	37	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いガーネット(防具)	418	0	41	41	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のガーネット(防具)	419	0	45	45	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
ソグディアナイトの欠片(防具)	420	0			0			0	-2	-2	0			0			0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたソグディアナイト(防具)	421	0			0			0	-4	-4	0			0			0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたソグディアナイト(防具)	422	0			0			0	-6	-6	0			0			0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたソグディアナイト(防具)	423	0			0			0	-8	-8	0			0			0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
ソグディアナイト(防具)	424	0			0			0	-10	-10	0			0			0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なソグディアナイト(防具)	425	0			0			0	-12	-12	0			0			0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なソグディアナイト(防具)	426	0			0			0	-14	-14	0			0			0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なソグディアナイト(防具)	427	0			0			0	-16	-16	0			0			0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いソグディアナイト(防具)	428	0			0			0	-18	-18	0			0			0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のソグディアナイト(防具)	429	0			0			0	-20	-20	0			0			0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0		
トパーズの欠片(防具)	430	0			0			0	-2	-2	0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたトパーズ(防具)	431	0			0			0	-4	-4	0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたトパーズ(防具)	432	0			0			0	-6	-6	0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたトパーズ(防具)	433	0			0			0	-8	-8	0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
トパーズ(防具)	434	0			0			0	-10	-10	0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なトパーズ(防具)	435	0			0			0	-12	-12	0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なトパーズ(防具)	436	0			0			0	-14	-14	0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なトパーズ(防具)	437	0			0			0	-16	-16	0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いトパーズ(防具)	438	0			0			0	-18	-18	0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のトパーズ(防具)	439	0			0			0	-20	-20	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アクアマリンの欠片(防具)	440	0			0			0	3	3	0			0			0			0			0			1	-1	-1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたアクアマリン(防具)	441	0			0			0	5	5	0			0			0			0			0			1	-2	-2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたアクアマリン(防具)	442	0			0			0	7	7	0			0			0			0			0			1	-3	-3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたアクアマリン(防具)	443	0			0			0	9	9	0			0			0			0			0			1	-4	-4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アクアマリン(防具)	444	0			0			0	11	11	0			0			0			0			0			1	-5	-5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なアクアマリン(防具)	445	0			0			0	13	13	0			0			0			0			0			1	-6	-6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なアクアマリン(防具)	446	0			0			0	15	15	0			0			0			0			0			1	-7	-7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なアクアマリン(防具)	447	0			0			0	17	17	0			0			0			0			0			1	-8	-8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いアクアマリン(防具)	448	0			0			0	19	19	0			0			0			0			0			1	-9	-9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のアクアマリン(防具)	449	0			0			0	21	21	0			0			0			0			0			1	-10	-10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
エメラルドの欠片(防具)	450	0			0			0			0			0			0			1	-1	-1	1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたエメラルド(防具)	451	0			0			0			0			0			0			1	-2	-2	1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたエメラルド(防具)	452	0			0			0			0			0			0			1	-3	-3	1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたエメラルド(防具)	453	0			0			0			0			0			0			1	-4	-4	1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
エメラルド(防具)	454	0			0			0			0			0			0			1	-5	-5	1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なエメラルド(防具)	455	0			0			0			0			0			0			1	-6	-6	1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なエメラルド(防具)	456	0			0			0			0			0			0			1	-7	-7	1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なエメラルド(防具)	457	0			0			0			0			0			0			1	-8	-8	1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いエメラルド(防具)	458	0			0			0			0			0			0			1	-9	-9	1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のエメラルド(防具)	459	0			0			0			0			0			0			1	-10	-10	1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アメジストの欠片(防具)	460	0			1	4	4	0	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたアメジスト(防具)	461	0			1	8	8	0	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
欠けたアメジスト(防具)	462	0			1	12	12	0	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたアメジスト(防具)	463	0			1	16	16	0	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
アメジスト(防具)	464	0			1	20	20	0	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なアメジスト(防具)	465	0			1	24	24	0	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
良质なアメジスト(防具)	466	0			1	28	28	0	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なアメジスト(防具)	467	0			1	32	32	0	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いアメジスト(防具)	468	0			1	36	36	0	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のアメジスト(防具)	469	0			1	40	40	0	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
オパールの欠片(防具)	470	0			0			0			0			0			0			0			0			0			0			0			1	30	30	0			0			0			0			0			0			0			0			0			0			0			0		
かなり欠けたオパール(防具)	471	0			0			0			0			0			0			0			0			0			0			0			1	35	35	0			0			0			0			0			0			0			0			0			0			0			0		
欠けたオパール(防具)	472	0			0			0			0			0			0			0			0			0			0			0			1	40	40	0			0			0			0			0			0			0			0			0			0			0			0		
やや欠けたオパール(防具)	473	0			0			0			0			0			0			0			0			0			0			0			1	45	45	0			0			0			0			0			0			0			0			0			0			0			0		
オパール(防具)	474	0			0			0			0			0			0			0			0			0			0			0			1	50	50	0			0			0			0			0			0			0			0			0			0			0			0		
やや良质なオパール(防具)	475	0			0			0			0			0			0			0			0			0			0			0			1	55	55	0			0			0			0			0			0			0			0			0			0			0			0		
良质なオパール(防具)	476	0			0			0			0			0			0			0			0			0			0			0			1	60	60	0			0			0			0			0			0			0			0			0			0			0			0		
かなり良质なオパール(防具)	477	0			0			0			0			0			0			0			0			0			0			0			1	65	65	0			0			0			0			0			0			0			0			0			0			0			0		
完全に近いオパール(防具)	478	0			0			0			0			0			0			0			0			0			0			0			1	70	70	0			0			0			0			0			0			0			0			0			0			0			0		
完全结晶体のオパール(防具)	479	0			0			0			0			0			0			0			0			0			0			0			1	75	75	0			0			0			0			0			0			0			0			0			0			0			0		
砂漠の赤星（防具）	480	0	-10	0	0			0			0			0			0			0			0			1	-1	3	1	-1	3	0			0			1	-1	0	0			0			0			0			0			0			0			0			0			0			0		
Qパーツ（防具）	490	0	-30	-30	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	30	30	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0	60	60	0			0			0		
Ｏパーツ（防具）	491	0	-30	-30	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0	10	10	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0			0			0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0	20	20	0			0			0		
超万能长⿷(防具)	492	0	-20	-20	0			0			0			0	15	15	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
２周年记念?石（防具）	493	0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	5	5	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0	10	10	0			0			0		
R1ルビー	500	0	-1	-1	0			0			0			0			1	1	1	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R2ルビー	501	0	-2	-2	0			0			0			0			1	2	2	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R3ルビー	502	0	-3	-3	0			0			0			0			1	3	3	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R4ルビー	503	0	-4	-4	0			0			0			0			1	4	4	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R5ルビー	504	0	-5	-5	0			0			0			0			1	5	5	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R6ルビー	505	0	-6	-6	0			0			0			0			1	6	6	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R7ルビー	506	0	-7	-7	0			0			0			0			1	7	7	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R8ルビー	507	0	-8	-8	0			0			0			0			1	8	8	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R9ルビー	508	0	-9	-9	0			0			0			0			1	9	9	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
R10ルビー	509	0	-10	-10	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
TEST	999	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	1
冰原之晶(武器)	1001	0	-20	-20	0			0			0			0			1	10	10	0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0		
圣魔石(武器)	1002	0			0			0			0			0			0			0			0			0			0			1	15	15	1	15	15	0			0			0			0			0			0			0			0			0			0			0			0		
